Date de Vente, Nature de la vente, Prix, Numero de voie, Type de voie, Nom de voie, Code postal, Code type local, Nombre de pièces, Surface réelle bati, Surface terrain
2014,Vente,405000,59,RUE,DELBOS,33300,2,2,30,319
2014,Vente,405000,59,RUE,DELBOS,33300,2,2,25,319
2014,Vente,405000,59,RUE,DELBOS,33300,2,1,105,319
2014,Vente,405000,59,RUE,DELBOS,33300,2,2,25,319
2014,Vente,405000,59,RUE,DELBOS,33300,2,3,80,319
2014,Vente,750000,309,AV,D ARES,33200,4,0,795,1664
2014,Vente,440000,20,RUE,GABRIEL LEGLISE,33200,1,6,138,544
2014,Vente,765000,53,CRS,SAINT LOUIS,33300,1,11,393,448
2014,Vente,328000,22,RUE,HAZERA,33200,1,4,120,149
2014,Vente,400000,15,RUE,J BAPTISTE COLBERT,33200,1,4,105,22
2014,Vente,400000,15,RUE,J BAPTISTE COLBERT,33200,1,4,105,366
2014,Vente,400000,15,RUE,J BAPTISTE COLBERT,33200,1,4,105,271
2014,Vente,400000,15,RUE,GODARD CAUD,33200,1,5,82,374
2014,Vente,720200,85,RUE,FAMATINA,33200,1,7,141,599
2014,Vente,524000,58,AV,ALSACE LORRAINE,33200,1,4,100,291
2014,Vente,524000,58,AV,ALSACE LORRAINE,33200,3,0,0,291
2014,Vente,164000,169,RUE,PASTEUR,33200,2,2,35,89
2014,Vente,164000,169,RUE,PASTEUR,33200,2,1,20,89
2014,Vente,200000,8,RUE,DU CARDINAL LECOT,33000,1,3,45,84
2014,Vente,263000,8,RUE,BARREYRE,33300,1,2,70,46
2014,Vente,389300,20,RUE,DU PANORAMA,33200,1,4,92,108
2014,Vente,230000,7,RUE,JOSEPH BRUNET,33300,1,4,78,186
2014,Vente,650000,7,RUE,DE LISLEFERME,33000,1,5,104,202
2014,Vente,847000,9004,RUE,DU PROF ANDRE LAVIGNOLLE,33300,4,0,774,511
2014,Vente,405000,1,RUE,DU DOCTEUR BERT CAUD,33200,3,0,0,475
2014,Vente,405000,1,RUE,DU DOCTEUR BERT CAUD,33200,2,2,30,475
2014,Vente,405000,1,RUE,DU DOCTEUR BERT CAUD,33200,1,4,63,475
2014,Vente,405000,1,RUE,DU DOCTEUR BERT CAUD,33200,2,3,47,475
2014,Vente,300000,37,RUE,DE LEYBARDIE,33300,1,5,80,215
2014,Vente,271000,34,RUE,HERIARD DUBREUIL,33000,3,0,0,132
2014,Vente,271000,34,RUE,HERIARD DUBREUIL,33000,2,3,56,132
2014,Vente,271000,34,RUE,HERIARD DUBREUIL,33000,3,0,0,132
2014,Vente,271000,34,RUE,HERIARD DUBREUIL,33000,2,2,44,132
2014,Vente,271000,34,RUE,HERIARD DUBREUIL,33000,3,0,0,132
2014,Vente,675000,5,AV,DU DOCTEUR SCHINAZI,33300,4,0,0,3584
2014,Vente,675000,5,AV,DU DOCTEUR SCHINAZI,33300,4,0,396,3584
2014,Vente,675000,5,AV,DU DOCTEUR SCHINAZI,33300,4,0,719,3584
2014,Vente,675000,5,AV,DU DOCTEUR SCHINAZI,33300,4,0,396,3584
2014,Vente,675000,5,AV,DU DOCTEUR SCHINAZI,33300,4,0,719,3584
2014,Vente,90000,10,RUE,CITE DE NANTES,33300,1,3,58,461
2014,Vente,75000,117,RUE,PASCAL LAFARGUE,33300,1,3,63,92
2014,Vente,453500,7,RUE,WUSTENBERG,33000,1,5,118,170
2014,Vente,540000,184,CRS,BALGUERIE STUTTENBERG,33300,1,7,160,222
2014,Vente,208761,258,AV,EYSINES CAUD,33200,1,5,102,146
2014,Vente,1080000,81,RUE,HOCHE,33200,2,3,70,864
2014,Vente,1080000,81,RUE,HOCHE,33200,4,0,1550,864
2014,Vente,525700,32,AV,DE STRASBOURG,33200,1,5,150,565
2014,Vente,15000,9001,RUE,NEY,33200,3,0,0,25
2014,Vente,259000,23,RUE,LUGEOL,33000,1,3,75,83
2014,Vente,455600,314,BD,DU PRESIDENT WILSON,33000,1,5,135,222
2014,Vente,890000,50,RUE,FRANTZ MALVEZIN CAUD,33200,1,7,234,424
2014,Vente,890000,50,RUE,FRANTZ MALVEZIN CAUD,33200,1,7,234,600
2014,Vente,402000,145,CRS,SAINT LOUIS,33300,1,6,128,238
2014,Vente,518430,1,AV,MONRABEAU,33200,1,6,177,150
2014,Vente,173700,4,RUE,ETCHENIQUE,33200,1,3,75,340
2014,Vente,346800,16,RUE,DES PLANTES,33200,1,5,111,307
2014,Vente,220000,142,RUE,ETCHENIQUE,33200,1,4,72,71
2014,Vente,250000,18,RUE,ALBERT TOURNIER,33200,1,4,84,231
2014,Vente,355200,4,ALL,DES PINS,33000,1,4,100,98
2014,Vente,308000,184,AV,EYSINES CAUD,33200,1,4,170,460
2014,Vente,516200,11,RUE,DE CHAMBRUN,33300,1,5,160,158
2014,Vente,135000,91,RUE,FRERE,33000,1,6,179,183
2014,Vente,235000,6,RUE,DES LISERONS,33200,1,3,59,588
2014,Vente,559800,27,RUE,GOUFFRAND,33300,1,4,88,423
2014,Vente,275000,41,RUE,MONDESIR,33200,1,3,82,300
2014,Vente,492500,1,RUE,DU PETIT GOAVE,33000,2,1,30,95
2014,Vente,492500,1,RUE,DU PETIT GOAVE,33000,2,2,40,95
2014,Vente,492500,1,RUE,DU PETIT GOAVE,33000,2,1,30,95
2014,Vente,492500,1,RUE,DU PETIT GOAVE,33000,2,2,40,95
2014,Vente,451000,112,BD,DU PRESIDENT WILSON,33000,1,6,160,125
2014,Vente,235000,66,RUE,POMME D OR,33300,2,1,28,50
2014,Vente,235000,66,RUE,POMME D OR,33300,4,0,40,50
2014,Vente,235000,66,RUE,POMME D OR,33300,2,1,36,50
2014,Vente,235000,66,RUE,POMME D OR,33300,2,1,12,50
2014,Vente,235000,66,RUE,POMME D OR,33300,2,1,36,50
2014,Vente,500950,26,RUE,RAYMOND LARTIGUE,33000,1,6,134,134
2014,Vente,430000,9,RUE,DES FAUVETTES,33200,1,4,93,446
2014,Vente,789680,24,PAS,KIESER,33000,1,5,158,220
2014,Vente,789680,22,PAS,KIESER,33000,1,1,30,36
2014,Vente,480000,4,RUE,POITEVIN,33000,1,4,140,120
2014,Vente,200000,16,RUE,DE METZ,33000,1,4,109,103
2014,Vente,880000,17,RUE,SICARD,33000,4,0,71,82
2014,Vente,880000,17,RUE,SICARD,33000,2,6,210,82
2014,Vente,1745000,11,RUE,POQUELIN MOLIERE,33000,4,0,95,215
2014,Vente,1745000,11,RUE,POQUELIN MOLIERE,33000,2,2,40,215
2014,Vente,1745000,11,RUE,POQUELIN MOLIERE,33000,2,4,120,215
2014,Vente,1745000,11,RUE,POQUELIN MOLIERE,33000,2,4,140,215
2014,Vente,575000,25,RUE,DE L ARSENAL,33000,1,5,111,151
2014,Vente,915000,27,RUE,QUEYRET CAUD,33200,3,0,0,1064
2014,Vente,915000,27,RUE,QUEYRET CAUD,33200,1,6,140,1064
2014,Vente,826500,15,RUE,D ANJOU,33000,1,8,268,130
2014,Vente,400000,3,RUE,GOUFFRAND,33300,1,4,102,168
2014,Vente,558000,148,AV,CHARLES DE GAULLE,33200,1,7,154,381
2014,Vente,345000,80,BD,PIERRE 1ER,33000,4,0,169,121
2014,Vente,402500,13,RUE,DES FAUVETTES,33200,1,5,118,558
2014,Vente,540000,39,RUE,DU GRAND LEBRUN,33200,1,5,195,148
2014,Vente,286000,4,RUE,DE LACANAU,33000,1,4,105,132
2014,Vente,310000,24,RUE,MERY,33000,2,2,40,61
2014,Vente,310000,24,RUE,MERY,33000,2,2,40,61
2014,Vente,310000,24,RUE,MERY,33000,2,2,40,61
2014,Vente,310000,24,RUE,MERY,33000,2,1,20,61
2014,Vente,300000,9003,RUE,DE LA MOTTE PICQUET,33300,4,0,1283,1352
2014,Vente,600000,170,BD,DU PRESIDENT WILSON,33000,1,7,400,648
2014,Vente,600000,170,BD,DU PRESIDENT WILSON,33000,1,7,400,171
2014,Vente,320000,25,RUE,MEXICO,33200,1,4,88,138
2014,Vente,240000,46,RUE,DETROIS,33200,1,3,84,612
2014,Vente,200000,37,RUE,DUCAU,33000,4,0,95,88
2014,Vente,325000,31,IMP,GENESTA,33200,1,5,131,165
2014,Vente,833600,17,RUE,DE BLANQUEFORT,33000,1,8,190,313
2014,Vente,422000,34,RUE,ESPIOT,33200,1,3,107,180
2014,Vente,550000,6,RUE,GENERAL CASTELNAU,33200,1,7,140,352
2014,Vente,338000,10,RUE,POMME D OR,33000,1,2,84,38
2014,Vente,314000,5,RUE,CYRANO,33200,1,4,76,198
2014,Vente,681800,8,RUE,ROSA BONHEUR,33000,1,5,100,197
2014,Vente,180000,55,RUE,DESBIEY,33000,1,2,50,96
2014,Vente,186450,100,RUE,DELBOS,33300,1,3,56,199
2014,Vente,280000,32,RUE,MARCEL PAGNOL,33300,1,4,90,179
2014,Vente,590000,9,RUE,JULES DUGAS,33200,1,5,131,284
2014,Vente,433900,13,RUE,DE L HERMITAGE,33200,1,5,140,278
2014,Vente,643600,41,RUE,DURANTEAU,33000,1,6,138,180
2014,Vente,390000,107,RUE,CAMILLE GODARD,33000,1,3,63,176
2014,Vente,835600,73,RUE,SAINT JOSEPH,33000,1,5,219,189
2014,Vente,527530,53,RUE,NICOLAS BEAUJON,33000,1,5,155,125
2014,Vente,1030000,11,AV,FELIX FAURE,33200,1,6,210,352
2014,Vente,340000,135,RUE,DE RIVIERE,33000,1,3,70,188
2014,Vente,340000,135,RUE,DE RIVIERE,33000,3,0,0,188
2014,Vente,285000,161,RUE,CAMILLE GODARD,33000,1,4,122,180
2014,Vente,306200,31,RUE,HANAPPIER,33200,1,3,75,73
2014,Vente,382600,42,RUE,ALBERT PITRES,33000,1,4,95,60
2014,Vente,395000,35,RUE,CATROS GERAND,33000,1,3,53,139
2014,Vente,395000,35,RUE,CATROS GERAND,33000,1,3,72,139
2014,Vente,365950,41,RUE,DES PINS FRANCS,33200,1,3,88,201
2014,Vente,355000,50,RUE,AUGUSTE BRUTAILS,33000,1,5,105,64
2014,Vente,690000,15,RUE,DELORD,33300,2,2,25,364
2014,Vente,690000,15,RUE,DELORD,33300,2,3,45,364
2014,Vente,690000,15,RUE,DELORD,33300,2,1,30,364
2014,Vente,690000,15,RUE,DELORD,33300,2,3,45,364
2014,Vente,690000,15,RUE,DELORD,33300,2,2,30,364
2014,Vente,690000,15,RUE,DELORD,33300,2,2,30,364
2014,Vente,690000,15,RUE,DELORD,33300,2,3,45,364
2014,Vente,690000,15,RUE,DELORD,33300,2,2,30,364
2014,Vente,520000,176,RUE,DE TURENNE,33000,1,7,134,106
2014,Vente,710000,23,RUE,DE LYON,33000,1,8,261,313
2014,Vente,435000,26,RUE,CONDORCET,33300,1,3,90,273
2014,Vente,200000,9,RUE,ROSNY,33200,1,4,71,62
2014,Vente,308000,16,RUE,JEAN COUDANNE,33200,2,4,115,116
2014,Vente,308000,16,RUE,JEAN COUDANNE,33200,3,0,0,116
2014,Vente,308000,16,RUE,JEAN COUDANNE,33200,3,0,0,116
2014,Vente,410000,69,RUE,DE L ECOLE NORMALE CAUD,33200,1,3,80,149
2014,Vente,350000,139,RUE,MANDRON,33000,1,5,99,114
2014,Vente,300000,1,RUE,DU CANCERA,33000,2,2,31,56
2014,Vente,300000,1,RUE,DU CANCERA,33000,2,2,31,56
2014,Vente,300000,1,RUE,DU CANCERA,33000,4,0,25,56
2014,Vente,238000,6,RUE,JEROME MAUVIGNEY,33200,2,3,62,242
2014,Vente,238000,6,RUE,JEROME MAUVIGNEY,33200,2,5,122,242
2014,Vente,238000,6,RUE,JEROME MAUVIGNEY,33200,3,0,0,242
2014,Vente,532000,7,ALL,DE L ORANGERAIE,33200,1,5,147,307
2014,Vente,1500000,81,RUE,HOCHE,33200,4,0,1550,864
2014,Vente,1500000,81,RUE,HOCHE,33200,2,3,70,864
2014,Vente,1052034,124,AV,ALSACE LORRAINE,33200,1,7,197,330
2014,Vente,511450,53,RUE,SURSON,33300,1,3,108,161
2014,Vente,297390,12,RUE,CAZALIS,33300,1,3,72,51
2014,Vente,688000,33,RUE,DU PARC,33200,1,5,190,366
2014,Vente,250000,271,AV,MAL DE LATTRE DE TASSIGNY,33200,1,0,266,149
2014,Vente,80000,66,RUE,DUCAU,33000,1,3,50,32
2014,Vente,148000,11,RUE,CONDORCET,33300,1,5,102,98
2014,Vente,2200000,45,ALL,DE CHARTRES,33000,1,9,417,157
2014,Vente,2200000,45,ALL,DE CHARTRES,33000,4,0,0,157
2014,Vente,1230000,69,RUE,DE LA COURSE,33000,1,11,250,158
2014,Vente,846300,46,RUE,DE LA CAPE,33200,1,8,278,398
2014,Vente,440000,11,RUE,LAGEYRE,33200,1,4,145,141
2014,Vente,490000,13,RUE,DE BRUGES,33000,1,4,101,129
2014,Vente,160000,58,RUE,GODARD CAUD,33200,1,4,70,149
2014,Vente,292600,62,RUE,CONDORCET,33300,1,4,90,120
2014,Vente,347800,9,RUE,LUCKNER,33000,2,2,37,155
2014,Vente,347800,9,RUE,LUCKNER,33000,2,1,23,155
2014,Vente,347800,9,RUE,LUCKNER,33000,2,1,33,155
2014,Vente,347800,9,RUE,LUCKNER,33000,2,1,53,155
2014,Vente,347800,9,RUE,LUCKNER,33000,2,2,43,155
2014,Vente,165000,76,RUE,ARAGO,33300,1,2,49,286
2014,Vente,297000,6,AV,D ARES,33000,1,4,173,99
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,1533,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,10200,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,440,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,2,1,20,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,1300,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,1600,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,6600,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,2,4,80,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,255,4280
2014,Vente,1800000,9001,CRS,HENRI BRUNET,33300,4,0,3570,4280
2014,Vente,555000,53,RUE,DE CARDOZE,33200,1,4,99,252
2014,Vente,319128,107,RUE,NAUJAC,33000,1,4,117,140
2014,Vente,925000,10,RUE,DAVID JOHNSTON,33000,1,9,226,328
2014,Vente,248000,9,RUE,DAVID RAYNAL,33300,1,3,68,243
2014,Vente,1174850,61,RUE,CROIX SEGUEY,33000,1,7,194,477
2014,Vente,645150,31,RUE,MONDENARD,33000,3,0,0,165
2014,Vente,645150,31,RUE,MONDENARD,33000,2,2,63,165
2014,Vente,645150,31,RUE,MONDENARD,33000,2,2,51,165
2014,Vente,645150,31,RUE,MONDENARD,33000,3,0,0,165
2014,Vente,429000,14,RUE,VICTOR HUGO,33200,1,5,115,133
2014,Vente,765000,45,RUE,DE CAUDERAN,33000,1,7,130,600
2014,Vente,765000,45,RUE,DE CAUDERAN,33000,1,7,130,198
2014,Vente,635400,104,CRS,DU MEDOC,33300,1,8,240,182
2014,Vente,157000,15,RUE,PIERRE BROSSOLETTE,33200,1,3,54,218
2014,Vente,460950,110,RUE,DUPATY,33300,1,4,96,243
2014,Vente,489000,33,RUE,MESTRE,33200,1,4,97,611
2014,Vente,424864,129,RUE,GODARD CAUD,33200,1,2,100,443
2014,Vente,780000,45,RUE,PRUNIER,33300,1,1,440,452
2014,Vente,1020000,144,RUE,DE L ECOLE NORMALE CAUD,33200,1,9,175,647
2014,Vente,132000,9001,IMP,DE LA BENATTE,33000,1,3,85,45
2014,Vente,1100000,32,RUE,DETROIS,33200,2,4,115,785
2014,Vente,1100000,32,RUE,DETROIS,33200,3,0,0,785
2014,Vente,1100000,32,RUE,DETROIS,33200,3,0,0,785
2014,Vente,400000,5,RUE,PREMEYNARD,33300,2,1,35,420
2014,Vente,400000,5,RUE,PREMEYNARD,33300,2,3,60,420
2014,Vente,400000,5,RUE,PREMEYNARD,33300,3,0,0,420
2014,Vente,400000,5,RUE,PREMEYNARD,33300,3,0,0,420
2014,Vente,400000,5,RUE,PREMEYNARD,33300,3,0,0,420
2014,Vente,400000,5,RUE,PREMEYNARD,33300,2,3,60,420
2014,Vente,400000,5,RUE,PREMEYNARD,33300,3,0,0,420
2014,Vente,400000,5,RUE,PREMEYNARD,33300,2,1,35,420
2014,Vente,538500,8,RUE,SCALIGER,33000,1,4,120,223
2014,Vente,328000,49,RUE,DES LIEGES,33200,1,7,139,497
2014,Vente,770000,14,RUE,JACQUES LEMARCHAND,33200,1,6,200,432
2014,Vente,747000,168,CRS,BALGUERIE STUTTENBERG,33300,1,7,171,308
2014,Vente,1360000,108,CRS,DE VERDUN,33000,2,4,70,131
2014,Vente,1360000,108,CRS,DE VERDUN,33000,2,4,70,131
2014,Vente,1360000,108,CRS,DE VERDUN,33000,2,4,70,131
2014,Vente,1360000,108,CRS,DE VERDUN,33000,2,4,70,131
2014,Vente,515000,1,RUE,ARMAND GOT,33200,1,4,160,561
2014,Vente,527730,18,AV,GEORGES CLEMENCEAU CAUD,33200,1,5,135,258
2014,Vente,345000,5,RUE,DES CAPUCINES,33200,1,5,97,560
2014,Vente,210400,56,RUE,ARMAND DULAMON,33300,1,3,100,191
2014,Vente,347500,7,RUE,DU DOCTEUR CACHAU,33200,1,4,67,301
2014,Vente,560000,26,RUE,DESBIEY,33000,1,4,128,467
2014,Vente,515900,18,RUE,DU PANORAMA,33200,1,2,85,162
2014,Vente,429000,24,RUE,HERIARD DUBREUIL,33000,1,4,104,172
2014,Vente,689500,238,BD,DU PRESIDENT WILSON,33000,1,8,230,349
2014,Vente,669200,9,IMP,SULLY,33000,1,6,165,142
2014,Vente,710000,13,RUE,DES FAUSSETS,33000,2,2,77,118
2014,Vente,710000,13,RUE,DES FAUSSETS,33000,4,0,175,118
2014,Vente,710000,13,RUE,DES FAUSSETS,33000,2,2,65,118
2014,Vente,710000,13,RUE,DES FAUSSETS,33000,2,2,77,118
2014,Vente,624400,40,RUE,DU GRAND LEBRUN,33200,1,4,93,382
2014,Vente,1100000,44,RUE,DES PINS FRANCS,33200,1,6,229,1808
2014,Vente,1100000,44,RUE,DES PINS FRANCS,33200,1,6,229,597
2014,Vente,491895,29,RUE,DAUZATS,33000,1,5,140,186
2014,Vente,265000,20,RUE,GUYNEMER CAUD,33200,1,4,82,97
2014,Vente,400000,44,RUE,MANDRON,33000,1,6,137,324
2014,Vente,683550,32,RUE,JEAN ANOUILH,33200,1,5,165,278
2014,Vente,230000,4,RUE,CAMILLE SAINT SAENS CAUD,33200,1,3,68,508
2014,Vente,285200,7,ALL,MIRABEAU,33200,1,4,94,274
2014,Vente,800000,12,RUE,DE BLANQUEFORT,33000,4,0,108,133
2014,Vente,800000,12,RUE,DE LASEPPE,33000,1,7,216,83
2014,Vente,370000,32,RUE,DES ORANGERS,33200,1,4,90,569
2014,Vente,438600,200,RUE,GEORGES MANDEL,33000,1,6,244,301
2014,Vente,395000,20,RUE,LACHASSAIGNE,33000,1,3,64,116
2014,Vente,110000,5,CHE,MAURICE LAGARDERE,33300,1,3,70,191
2014,Vente,504650,16,RUE,DU PANORAMA,33200,1,2,77,165
2014,Vente,839000,22,RUE,DAUZATS,33000,1,8,305,260
2014,Vente,105000,9,RUE,DES PINS FRANCS,33200,1,5,97,257
2014,Vente,504500,42,RUE,GRANGENEUVE,33000,1,5,150,108
2014,Vente,685000,130,RUE,NOTRE DAME,33300,2,3,66,138
2014,Vente,685000,130,RUE,NOTRE DAME,33300,2,2,30,138
2014,Vente,685000,130,RUE,NOTRE DAME,33300,2,3,99,138
2014,Vente,685000,130,RUE,NOTRE DAME,33300,4,0,75,138
2014,Vente,298000,3,RUE,MAGNIFICAT,33200,1,5,88,194
2014,Vente,380000,229,RUE,MANDRON,33000,1,4,97,268
2014,Vente,470000,70,RUE,DE SOISSONS,33000,1,3,170,149
2014,Vente,246000,10,RUE,MAL FRANCHET ESPEREY,33200,1,3,68,269
2014,Vente,210000,6,ALL,DE PASSY,33200,1,4,92,148
2014,Vente,185000,42,RUE,QUEYRET CAUD,33200,1,3,40,173
2014,Vente,250000,102,RUE,DE LA CROIX BLANCHE,33000,1,7,280,331
2014,Vente,1640000,26,RUE,LATESTA,33200,1,6,204,536
2014,Vente,1640000,26,RUE,LATESTA,33200,1,6,204,68
2014,Vente,1640000,26,RUE,LATESTA,33200,1,6,204,522
2014,Vente,1640000,26,RUE,LATESTA,33200,1,6,204,126
2014,Vente,290000,2,RUE,ROGER TOUTON,33300,4,0,500,2468
2014,Vente,342000,7,ALL,DUC DE SULLY,33200,1,4,108,362
2014,Vente,152150,251,RUE,DE TURENNE,33000,1,2,34,30
2014,Vente,530000,256,RUE,CAMILLE GODARD,33000,1,5,125,151
2014,Vente,863100,36,RUE,DE LURBE,33000,1,6,195,142
2014,Vente,60000,192,AV,EYSINES CAUD,33200,2,2,49,196
2014,Vente,60000,192,AV,EYSINES CAUD,33200,2,2,45,196
2014,Vente,250000,9,AV,MONRABEAU,33200,4,0,0,257
2014,Vente,7817397,25,RUE,DE LA FAIENCERIE,33300,4,0,360,3725
2014,Vente,7817397,25,RUE,DE LA FAIENCERIE,33300,2,3,75,3725
2014,Vente,575000,21,RUE,CYRANO,33200,1,4,100,383
2014,Vente,374930,18,ALL,FABELLE,33200,1,4,119,381
2014,Vente,322150,50,RUE,MARECHAL GALLIENI,33200,1,3,73,369
2014,Vente,581800,9,RUE,SAINT MAUR,33000,1,7,167,103
2014,Vente,225000,153,RUE,BLANQUI,33300,4,0,324,245
2014,Vente,225000,153,RUE,BLANQUI,33300,4,0,62,245
2014,Vente,225000,153,RUE,BLANQUI,33300,4,0,225,245
2014,Vente,380000,22,RUE,ROSA BONHEUR,33000,1,5,120,85
2014,Vente,300000,22,RUE,AUDUBERT,33300,1,4,100,258
2014,Vente,293000,13,RUE,ALFRED DE MUSSET CAUD,33200,1,4,68,281
2014,Vente,330000,10,RUE,PROFESSEUR MOREAU,33200,1,3,102,294
2014,Vente,325000,49,RUE,EMILE DREUX,33200,1,3,85,142
2014,Vente,1013600,9,RUE,J JACQUES ROUSSEAU,33000,4,0,38,97
2014,Vente,1013600,9,RUE,J JACQUES ROUSSEAU,33000,2,1,21,97
2014,Vente,1013600,9,RUE,J JACQUES ROUSSEAU,33000,2,2,44,97
2014,Vente,1013600,9,RUE,J JACQUES ROUSSEAU,33000,2,2,29,97
2014,Vente,1013600,9,RUE,J JACQUES ROUSSEAU,33000,2,3,77,97
2014,Vente,344000,5,RUE,SAINT HUBERT,33000,1,4,66,104
2014,Vente,210000,3,RUE,ROGER DUCASSE,33200,1,4,68,405
2014,Vente,60000,10,RUE,SAINT REMI,33000,2,2,27,41
2014,Vente,60000,10,RUE,SAINT REMI,33000,4,0,22,41
2014,Vente,60000,10,RUE,SAINT REMI,33000,2,1,28,41
2014,Vente,60000,10,RUE,SAINT REMI,33000,2,1,28,41
2014,Vente,394900,52,RUE,DE CARDOZE,33200,1,3,76,175
2014,Vente,1385000,12,RUE,LOUIS SABOURIN,33200,1,6,260,743
2014,Vente,150000,59,RUE,LA TOUR D AUVERGNE CAUD,33200,1,2,54,240
2014,Vente,355000,19,ALL,GANDA,33200,1,4,62,376
2014,Vente,507500,62,RUE,WUSTENBERG,33000,1,4,115,249
2014,Vente,800000,75,CRS,EDOUARD VAILLANT,33300,4,0,355,433
2014,Vente,320000,23,CITE,DUTREY,33300,1,5,119,206
2014,Vente,320000,23,CITE,DUTREY,33300,3,0,0,206
2014,Vente,381800,7,RUE,PEYREBLANQUE,33000,2,2,53,54
2014,Vente,361000,12,RUE,INGRES,33200,1,4,104,339
2014,Vente,971550,61,RUE,LA TOUR D AUVERGNE CAUD,33200,1,7,220,385
2014,Vente,308300,53,RUE,STEHELIN CAUD,33200,1,5,99,176
2014,Vente,479000,146,RUE,MONDENARD,33000,1,5,117,86
2014,Vente,689800,54,RUE,DE LISLEFERME,33000,1,5,160,304
2014,Vente,327650,18,RUE,ETIENNE LHOSTE,33200,1,3,63,147
2014,Vente,727000,45,RUE,BREAU,33200,1,6,189,402
2014,Vente,1197500,175,RUE,DE L ECOLE NORMALE CAUD,33200,1,5,274,1564
2014,Vente,1197500,175,RUE,DE L ECOLE NORMALE CAUD,33200,1,5,274,637
2014,Vente,1047000,59,RUE,FRANTZ MALVEZIN CAUD,33200,1,8,185,793
2014,Vente,711500,20,RUE,CLAUDE BERNARD CAUD,33200,1,6,165,402
2014,Vente,294000,32,CITE,DUTREY,33300,1,3,75,284
2014,Vente,210000,61,RUE,MARSAN,33300,1,2,68,155
2014,Vente,580160,31,CRS,DE LUZE,33300,1,6,130,201
2014,Vente,572038,31,RUE,CHARLES MONSELET,33000,1,4,120,218
2014,Vente,369500,11,RUE,CATROS GERAND,33000,1,4,89,126
2014,Vente,775000,44,RUE,DE LA BENATTE,33000,1,10,280,254
2014,Vente,639950,11,RUE,SAINT FORT,33000,1,5,102,196
2014,Vente,250500,8,RUE,EDOUARD COLONNE,33300,1,3,70,205
2014,Vente,490000,22,RUE,HERIARD DUBREUIL,33000,1,3,130,190
2014,Vente,290000,51,RUE,DU JARDIN PUBLIC,33000,2,2,40,89
2014,Vente,290000,51,RUE,DU JARDIN PUBLIC,33000,2,1,30,89
2014,Vente,290000,51,RUE,DU JARDIN PUBLIC,33000,2,2,34,89
2014,Vente,480000,52,RUE,COMMANDANT CHARCOT CAUD,33200,1,5,138,236
2014,Vente,305500,69,RUE,LOMBARD,33300,1,5,114,131
2014,Vente,223000,12,ALL,DES PINS,33000,1,4,63,123
2014,Vente,365000,30,RUE,DU CHANOINE ANDRE LACAZE,33200,1,4,82,452
2014,Vente,580000,21,RUE,MONDENARD,33000,1,5,138,102
2014,Vente,280400,13,RUE,ROGER TOUTON,33300,4,0,780,2572
2014,Vente,515000,17,RUE,JIEL LAVAL,33200,1,9,290,638
2014,Vente,225000,29,RUE,FRANCOIS CHAMBRELENT,33300,1,4,104,252
2014,Vente,415400,24,RUE,DE HOURTINS,33000,1,5,110,172
2014,Vente,292650,69,RUE,DU MARECHAL JOFFRE CAUD,33200,1,4,90,272
2014,Vente,230000,83,RUE,KLEBER CAUD,33200,1,4,80,196
2014,Vente,520000,60,RUE,PERINOT,33200,4,0,0,1418
2014,Vente,520000,60,RUE,PERINOT,33200,1,3,60,1418
2014,Vente,225000,158,RUE,BERNARD ADOUR CAUD,33200,1,3,73,104
2014,Vente,480000,89,RUE,GEORGES MANDEL,33000,1,5,120,143
2014,Vente,1450000,5,QUAI,DES CHARTRONS,33000,2,3,70,230
2014,Vente,1450000,5,QUAI,DES CHARTRONS,33000,2,3,70,230
2014,Vente,1450000,5,QUAI,DES CHARTRONS,33000,2,3,70,230
2014,Vente,1450000,5,QUAI,DES CHARTRONS,33000,2,3,70,230
2014,Vente,1450000,5,QUAI,DES CHARTRONS,33000,2,3,70,230
2014,Vente,1450000,5,QUAI,DES CHARTRONS,33000,2,3,70,230
2014,Vente,1450000,5,QUAI,DES CHARTRONS,33000,4,0,108,230
2014,Vente,145000,34,CHE,MAURICE LAGARDERE,33300,1,4,64,282
2014,Vente,230000,25,RUE,SOUBIRAS CAUD,33200,1,1,59,240
2014,Vente,394400,37,RUE,MORTON,33200,1,6,133,509
2014,Vente,990000,28,RUE,BOULAN,33000,4,0,0,80
2014,Vente,990000,28,RUE,BOULAN,33000,2,5,72,80
2014,Vente,990000,28,RUE,BOULAN,33000,4,0,204,80
2014,Vente,1380000,148,CRS,DU MEDOC,33300,3,0,0,1364
2014,Vente,563100,23,RUE,MONDENARD,33000,1,6,181,115
2014,Vente,580000,46,RUE,LATESTA,33200,1,6,159,388
2014,Vente,580000,46,RUE,LATESTA,33200,1,6,159,302
